,SDNN,RMSSD,ulf,vlf,lf,hf,lfhf,SD1,SD2,SD1SD2,ApEn,Subject,Interface,Autonomy Level,Raw Label,Weighted Label
1,38.0525952,34.1174442,14.6689251,180.50762,523.026829,463.015337,1.13,18.9560896,50.365332,0.376371779,-0.287682072,U14,headarray,low level,Low,Low
2,52.793939,69.9142332,5.88527843,71.8612006,309.809286,1358.83357,0.23,53.615918,51.9589582,1.03188978,-0.287682072,U14,headarray,low level,Low,Low
3,58.1033562,71.6937933,16.1020435,200.055264,745.918465,1807.40238,0.41,57.2421756,58.9519578,0.970997023,-0.287682072,U14,headarray,low level,Low,Low
4,57.6610787,74.9666593,8.76805148,109.220777,498.399421,2074.03815,0.24,60.7673158,54.3776915,1.11750452,-0.287682072,U14,headarray,low level,Low,Low
5,58.0620358,84.5931439,9.07390696,110.278546,274.074849,1743.43539,0.16,63.5976939,51.9397086,1.22445226,-0.287682072,U14,headarray,low level,Low,Low
6,41.3182768,64.2806347,5.92112501,72.3894998,185.330424,740.03351,0.25,49.6051073,30.8825733,1.60624916,-0.287682072,U14,headarray,low level,Low,Low
7,36.8130412,62.289646,2.83912915,34.8777146,102.456962,563.974854,0.18,49.9065794,14.8234049,3.36674196,-0.287682072,U14,headarray,low level,Low,Low
8,37.5233261,62.289646,0.32309929,3.76617191,6.62900584,833.303614,0.01,49.5580468,18.973666,2.6119384,-0.287682072,U14,headarray,low level,Low,Low
9,54.4793539,75.1265599,15.1700007,185.101687,446.838988,1425.64561,0.31,54.277067,54.6808925,0.99261487,-0.287682072,U14,headarray,low level,Low,Low
13,17.5878746,23.8886305,0.351648273,4.35531359,23.8080836,193.160154,0.12,20.3960781,14.2361043,1.4327008,-0.405465108,U14,headarray,low level,Low,Low
15,69.1086102,75.5777745,30.1334334,373.198437,1309.13123,2372.40672,0.55,57.9425002,78.7062048,0.736187197,-0.287682072,U14,headarray,low level,Low,Low
16,78.4142844,76.6289762,54.0813311,669.137624,2151.13009,2407.01547,0.89,55.2328405,96.1609761,0.57437895,-0.287682072,U14,headarray,low level,Low,Low
17,67.9175971,79.0695896,21.5690621,265.608246,956.32952,1825.89576,0.52,59.3913574,75.4868642,0.786777382,-0.287682072,U14,headarray,low level,Low,Low
